tiempo,paquete_id,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
25.231,1031876,1753.2076448785429,2375.3479119849053,24539.69540857657,9494.009532501195,2820.981402353207,-19339.650079865783,8071.5460791343885,-29715.137899563015
25.2315,1031877,11583.814813873636,12427.534138518255,14505.156516113919,12430.308172581266,7839.104137746286,-33414.47760019437,434.9841774223587,-25806.424356061343
25.232,1031878,9231.759206839906,12627.136862082945,8620.551348249362,10077.349212962923,8290.15337863722,-21539.168005738247,-5100.855511776998,-22206.926491257105
25.2325,1031879,-2125.571766522621,2795.992553295917,13151.705498379128,6175.354549251413,2138.507113978636,3329.9969284673607,-7488.183869979165,-17977.801006870675
25.233,1031880,-7301.696612987245,-5460.842707775482,20436.86975504061,3303.216960179454,-5481.695221123085,16316.600422162286,-8954.351368554364,-12858.101226942184
25.2335,1031881,1987.090637721748,-3075.0529595466737,17852.06003156599,662.6795942435274,-8499.1104604346,9991.95747713726,-9927.32664147684,-8992.297679210418
25.234,1031882,16644.827365715915,5618.078249026643,2453.3642531945475,-3069.7877754346773,-6384.691780550598,-644.2495324575431,-8810.716076802155,-5806.824702692136
25.2345,1031883,21192.082794332367,9476.71530142687,-16018.471843583222,-6860.029318074193,-2756.3018061430494,-3.7084512584910954,-5073.165899934743,42.87922323446264
25.235,1031884,10984.002956011267,4431.64521518584,-25236.263470175225,-8289.93635138717,-405.7106863322315,10799.417223883063,-116.91009160124759,7833.755204415696
25.2355,1031885,-5133.700543179095,-3961.6120375341734,-21024.31926057947,-6187.025003860561,291.01568512261053,19866.466280299865,4271.313195179617,11877.861684551204
25.236,1031886,-15937.583307117897,-9545.908929320882,-8833.710881015737,-1317.6206321032753,-164.14717776388852,19859.784275003127,6698.362791735463,9240.823860583088
25.2365,1031887,-16971.609522607105,-11280.121860913547,3145.4833833069933,4557.895584308484,-1533.614155058358,13156.007526504609,5955.5044872732415,2970.454557185687
25.237,1031888,-10714.523611672801,-10413.218918993965,11323.937173434377,9368.687156615368,-3772.2028053512804,6150.007962964759,1526.0401011450085,-3468.7270581414505
25.2375,1031889,-2949.5499124378784,-7752.230792831765,17435.902782026402,11337.194860663287,-6582.85189528262,3212.1083806117967,-5417.136844877614,-9283.436577871616
25.238,1031890,918.7653776589796,-4930.9334378684,22970.82177629239,10068.659216340138,-8932.352433745367,4743.726744695674,-11780.371117124389,-13058.316126249034
25.2385,1031891,-182.19729176220972,-3919.4810512045487,24931.187065093007,6974.211510554056,-9039.014260229244,7516.0314302849965,-13625.72589377149,-12655.011508964551
25.239,1031892,-2040.2820354491091,-3746.548547403512,18869.58127905891,4102.00952368836,-5777.928576562523,7065.0264482476405,-8748.026434171952,-9723.83165740782
25.2395,1031893,-353.36104580355106,-1123.43969816981,5398.533020053284,2451.892293354565,-853.2971794643969,1987.7118511093372,760.2302833968747,-8268.269524476304
25.24,1031894,3700.835532916832,4422.823768553773,-8712.669131600296,1482.842175528789,1422.2863837731593,-4235.903000792965,9513.142731012289,-7593.358459391593
25.2405,1031895,5559.187091139411,9155.488571537524,-16641.857578447598,151.81007140644215,-1678.221700177095,-6994.10751518812,13567.118906517659,-3119.417846788221
25.241,1031896,3954.41723480347,10186.626905583897,-17229.293837773468,-1783.0372676703773,-7523.3598168907665,-5458.096786446495,13323.977096663119,4528.766471730633
25.2415,1031897,2133.179538043407,9041.789034017653,-14121.188330477611,-3532.705945682521,-10452.801440634097,-2642.438859325468,11280.968846144628,8293.197157914012
25.242,1031898,2508.919606858519,8528.339713356978,-11098.144008093359,-4132.9529467502125,-8129.766468853171,-1677.7802656092044,8776.660730571075,5224.723638519372
25.2425,1031899,3621.7803178704125,8514.954044564398,-9589.716574725951,-3503.9825520770955,-3919.1170007678465,-3622.7576166670824,6055.504059901788,2443.3353219013825
25.243,1031900,3403.006982670002,6948.088549780203,-9446.969423344903,-2908.3155683249406,-2558.164601031911,-8042.191706650576,3859.1591860422595,8745.386580859846
25.2435,1031901,2386.127217177889,3635.5043572122804,-10100.02371544689,-4104.877752675435,-4955.560657843025,-13397.92672813203,3447.572532748093,23089.184746959123
25.244,1031902,1787.218590106122,936.7871310435112,-10654.704307912336,-7260.660944253219,-8073.000623487866,-16654.607526890715,5461.8528216416125,34457.114859752895
25.2445,1031903,680.6760209550375,902.0043645085452,-9994.396246353634,-9800.81248821404,-8915.153226237708,-14812.231094611401,9091.657327190307,32848.255342762895
25.245,1031904,-2256.933682589972,3072.0388564543046,-7923.679875750481,-8690.899838689955,-7354.703381728829,-8295.862777971877,12018.787311016804,19431.253389260004
25.2455,1031905,-5069.031408905066,5510.430821407073,-6408.583270334224,-4387.631120176708,-5208.6136942125595,-1699.4334708179567,11655.133581388838,5607.728561650604
25.246,1031906,-3386.0629860044055,7208.311398261263,-8670.397242105566,-1079.5284181340858,-3825.7937574961643,236.71343649304708,7453.389101299693,2063.3684676862204
25.2465,1031907,3997.238223031856,8577.061738479288,-15832.222547085623,-1985.4605213878403,-3070.438940493341,-2826.5287401435435,2122.457367846301,9017.893419752902
25.247,1031908,11910.26503238139,9779.73498796557,-24564.15344110289,-5689.1236261661215,-1807.2162692749316,-6635.650162582318,-219.92821773102514,17226.071696510335
25.2475,1031909,13044.616715865435,9785.43185419487,-29196.07696766463,-8279.190815967611,1102.120177567198,-6316.514400511851,2227.595701541042,17632.017734975554
25.248,1031910,5722.908421086748,7874.045761254954,-26744.383863711533,-7765.02774332899,5651.545314199264,-1457.3909961485333,7127.212683366453,9591.090423281663
25.2485,1031911,-3329.752223005813,5759.351524569747,-19875.70586342611,-4960.619278261403,10471.194664047243,1121.3191724058897,10216.741584648196,597.4704190222337
25.249,1031912,-4724.419544809145,7191.688774327282,-15390.964766111829,-1434.8574854532835,14518.25534857756,-8090.502384434771,9139.868755006892,-1209.0686971027135
25.2495,1031913,4163.707735721471,14149.360324316243,-19451.55430427029,1371.0041911357748,18279.314704470406,-29004.344021408357,4981.324176690159,5511.187193344589
25.25,1031914,15230.188287922832,22946.32603476669,-31864.051867030903,1840.7029187850603,21551.54605451255,-45528.23198874151,807.4793242978558,15016.041235487417
25.2505,1031915,16927.410414975642,25795.47695791266,-43873.683862490085,-764.2017776923021,21162.518906280333,-39734.67112052484,-861.7754319365267,21348.925913475086
25.251,1031916,7027.671530613978,18537.05533890174,-44502.4869714848,-4923.291815805496,14351.434748612548,-14462.307481520395,-11.75774695925793,23983.682397641707
25.2515,1031917,-3927.9366492042427,6360.596298708009,-31540.439273321466,-8135.1954737819615,4266.3354653451515,7047.509328102182,722.153324396997,25206.976979755345
25.252,1031918,-4439.37118802109,-942.2060298320648,-14167.460364656548,-9740.659358118177,-2001.1903381402535,8678.957659209416,-1620.7682262149574,24232.697845773677
25.2525,1031919,4599.653738603218,-60.47058291234248,-2965.2312603530027,-11100.18336420422,-1737.4176521496724,-57.52648700358452,-7303.251772448708,18624.42738046831
25.253,1031920,11881.669484673515,2283.391934180998,-63.004271408213754,-12573.406631428501,783.1567557735334,-59.40572353303651,-13260.621289067714,11008.219740809425
25.2535,1031921,9659.733850775721,-1729.74236990369,-483.6293624982354,-11778.254995684267,992.7571734904395,11006.43069063849,-15575.023753904916,7907.7287670864625
25.254,1031922,907.1473753795581,-11625.656921075533,1034.3436364959925,-6246.083414315646,-560.1995008821577,19210.68995468127,-12725.1968240998,10004.955693816311
25.2545,1031923,-7699.721158465358,-20901.201049458236,7543.935245072153,2754.82057101023,-1166.3889659295564,16904.74557919763,-6860.684819120892,9424.494597694014
25.255,1031924,-14083.932361625588,-25673.75550294223,20191.021447232575,10647.639744824326,-731.3764328526304,12179.6136981448,-2074.1079114526256,-455.1026813286444
25.2555,1031925,-18731.594616924107,-26753.720602815458,36051.557761253076,13878.953703559728,-911.8599207075458,14404.051091889127,-1179.0410462877844,-16758.34636996704
25.256,1031926,-18942.761073061643,-24980.05296125651,47199.27613761773,12526.800220730103,-1728.1416656556976,20706.782260032574,-4036.519312652541,-30745.383605753996
25.2565,1031927,-11200.119243551986,-19836.798130184994,46921.568998155344,8761.25930891548,-1812.375953464165,22286.05320363762,-8615.476456961193,-36504.11172654606
25.257,1031928,1180.0239136843193,-13018.735735546874,37681.392104599625,4555.911795010437,-990.982130659715,17873.376441642744,-12622.589955761754,-34658.3964329688
25.2575,1031929,8040.54446008207,-8877.093504369988,29402.461463404597,1336.335704671248,-313.911342392963,14158.400865011074,-14002.349711628432,-29744.387934777573
25.258,1031930,2919.4607468840677,-9352.307237191877,28391.843303920912,-33.365496777298176,64.45171534604015,15236.175157840034,-11678.961212452377,-25547.296977569524
25.2585,1031931,-8438.202824211297,-10749.733862699364,30494.981117718828,-466.3355723684044,962.5735210087014,17817.116716338984,-6998.313557371389,-22622.085538416053
25.259,1031932,-13332.078151651489,-7424.077893007607,27011.085661031037,-2984.2363891808473,1995.7819335819224,17410.67801417938,-3074.6559694387006,-19602.497205513697
25.2595,1031933,-5919.900019231858,1847.6138942850985,15458.694022483081,-9674.55309125781,1417.0861579526727,14601.759467034268,-1411.8170839866707,-16318.883347278785
25.26,1031934,6802.623996166863,11874.922826662329,1689.1603460598071,-17556.208596054934,-732.1984024112135,12617.679023452076,-183.69775050524913,-14512.281443369677
25.2605,1031935,13432.43882882014,15539.161491148268,-8392.523797076072,-19220.052535041235,-957.6642050103728,11131.813998605434,3141.7856830331366,-14674.959464479303
25.261,1031936,9866.344528167518,10674.885190157755,-15799.29716136046,-9764.833326105978,4123.625979268016,6211.3621057374985,8449.250130267774,-13761.337446132115
25.2615,1031937,1208.5037254731124,2525.2761528629726,-24766.851080985267,6887.870215337813,12956.181137339307,-3358.974348616861,12941.52375254257,-8393.529553953631
25.262,1031938,-5159.11793814518,-1293.3278598752509,-34134.21334212949,20141.296790564116,19621.133402909654,-12906.491264532478,13456.167061616185,274.5531495924424
25.2625,1031939,-5530.69597851452,1922.2807035189317,-36437.68255585351,21899.24148392705,19483.48203979155,-16825.438495904753,8557.326268731998,6931.486534303259
25.263,1031940,-731.8865480397371,8273.41541851697,-26194.852112169392,13430.396081800316,13032.553972801668,-14657.549066987358,-193.7499276735125,7041.672181751041
25.2635,1031941,5168.627028953047,11677.370957379713,-6374.761866329939,3519.408255815327,4243.099085181303,-10237.320073896844,-8507.505131984017,511.0817448814041
25.264,1031942,7022.304336976971,8542.305525501057,14040.378452268455,399.7628708014827,-2936.9821969336876,-6529.494627332625,-12200.269777755575,-8338.004583526075
25.2645,1031943,2597.4582476357937,-522.4159206736749,26703.850988263064,5080.190194997465,-5980.349974980471,-3936.4405069801314,-10459.644492756857,-13482.648535505185
25.265,1031944,-4706.658148765451,-11074.553508412377,28182.709926873118,11802.062953411552,-4143.697404983265,-2845.6447721876375,-5816.983177175778,-11397.235868760174
25.2655,1031945,-8963.993462392224,-17224.78998807002,20920.895340091687,14519.845052512743,542.7048916941749,-4766.960608179662,-1185.3232000218532,-3842.378025634842
25.266,1031946,-7979.030028973329,-15984.164823700483,11257.763230185372,12195.286179640641,3887.5165732520745,-9895.472257395617,2061.846693818681,4456.25443317266
25.2665,1031947,-4975.0898613894215,-9834.720000852774,4587.720828078671,7752.339827547432,3096.0979063668437,-15210.114408861917,3474.8712542106987,11108.89445490046
25.267,1031948,-3961.5032694260353,-4016.9349324024033,1605.4298955003942,3842.9265025854475,-608.0379212258431,-16699.48923920696,2892.4378491117295,16945.17111506367
25.2675,1031949,-5247.500526867472,-1459.3847016666823,-86.67990756395375,1264.6422598959998,-3836.1954099462682,-13493.66468743656,1199.5648011169287,21659.218172468005
25.268,1031950,-6306.951365446838,-1311.9182296455183,-1848.1063063355368,39.82132448905577,-4728.29435121599,-8693.718112385799,135.4337158760518,22713.733324664572
25.2685,1031951,-5639.642007635914,-1687.150978198595,-3149.7756176027706,-240.39115800886475,-4029.3858182604813,-5602.323381683902,63.23658669324868,20285.432374697277
25.269,1031952,-4313.49693836987,-1968.4436528266742,-3452.2013381634033,-666.2982106079289,-3658.3863831544286,-4179.777458007806,-648.5569950530316,18887.160976183142
25.2695,1031953,-3907.937050148217,-2383.7213450000636,-2517.4631948151914,-1953.5059062391072,-5269.5836220871415,-2356.4455376949754,-2602.239967030961,20990.896623015655
25.27,1031954,-4147.2748444951785,-3022.746975472138,316.3329857106628,-3517.8539573309017,-9068.024806288453,102.50469054402038,-3484.1007207449784,22821.163628076967
25.2705,1031955,-3286.8304121871097,-3743.182124776924,4680.912898719194,-4591.285241850477,-12861.378991838743,1116.3452464463717,-1236.9548822859088,19922.373507773595
25.271,1031956,-405.8057540312675,-3994.81647235107,7339.853279860205,-5292.62618573351,-13412.136920497132,-224.50626517388446,2503.3379576074676,13486.700360319197
25.2715,1031957,3462.5717267805876,-2764.888189049937,4361.393660071652,-5638.862587638379,-9891.92641497875,-1834.536650981303,4722.3595347142245,7583.888921081908
25.272,1031958,6412.2123172607035,259.7414025194921,-4077.4254627223854,-4901.114487901374,-4898.168208024881,-1481.4968412181456,5579.103558028595,3107.1477220579964
25.2725,1031959,7279.725606326865,3656.8052142923807,-12456.200547200511,-3041.8092039176163,-1185.6205555167062,220.32004699386653,7582.803316359601,-2056.0238773378733
25.273,1031960,6108.766514549232,5237.178372211773,-14325.395112070426,-1175.3025818998449,1036.7509853822248,1492.9399857458666,10655.075754128986,-9030.013918047822
25.2735,1031961,3474.9638476799555,3855.9667486886674,-7657.296921780278,548.1769187454447,2407.632281063109,2644.044163141185,11413.099654709113,-16686.58669224719
25.274,1031962,64.53097401745072,126.27890414430931,3774.73154269288,3612.6457588745125,1923.7770327476574,4900.701496695165,8254.24176133486,-22656.907470506838
25.2745,1031963,-2547.7728129463726,-3728.301944244167,13235.865911891955,8112.25811907897,-1658.5133384760225,6670.285338092549,4225.320273801076,-24309.14154719799
25.275,1031964,-1591.483485506073,-4644.534103399434,15725.385193957633,10809.940385203441,-6952.4006273580235,4489.621171939585,2931.385182114702,-20767.913716951833
25.2755,1031965,4339.928133572492,-970.441919557052,11683.710377820109,8471.657542669866,-10788.594874690421,-1283.082298385054,3729.3069226799216,-15182.483884109857
25.276,1031966,11953.504872321884,5271.126709154586,6316.3037289662425,2381.5499365885107,-11590.994194547598,-4818.4297362327,3495.5889883957307,-13008.650304646653
25.2765,1031967,14708.825387670026,9677.64633530941,3971.2622811292426,-2697.7971255245484,-10095.734728694617,-1337.0535976959309,1752.3920867438005,-15979.540638937378
25.277,1031968,9423.76929963623,9916.782073413206,3306.970129049376,-4067.2913087831985,-7321.316436938876,6491.563923201626,1097.5566413920596,-18848.034320970415
25.2775,1031969,322.3055610984411,7826.633339862799,-333.0247891316012,-3496.3814963563273,-3888.334526755345,11585.418659668954,3060.160279781152,-15076.777028168086
25.278,1031970,-5464.070117925241,6319.760435039749,-7472.100203918797,-3554.8636455640935,-1082.9180576079852,11022.477949267786,6253.33299446824,-6021.619353759657
25.2785,1031971,-5833.735071786858,5507.295342647846,-11571.539654246688,-3726.0049096323637,-410.35839661520185,8309.964200308568,8647.615165500287,-923.2366761755893
25.279,1031972,-4743.554169503572,3344.557395273274,-6055.2601230765795,-1767.8360924974077,-1363.4761297279638,7010.912013332516,9387.656190792837,-5812.999084593106
25.2795,1031973,-5303.937318503753,-448.00369758522083,5892.78157578194,2311.7977858238323,-1216.3891279205864,5813.807188315456,8228.094845648218,-15278.151251559884
25.28,1031974,-5181.940371647997,-2670.221805148731,11959.623851338627,5287.785216682878,1414.692393260439,1865.369711329209,5399.401309614448,-18074.710305428875
25.2805,1031975,-672.6205371654594,502.1777684630713,3596.5838689424363,3306.417206910808,3759.360215307869,-3944.1842654045013,2587.8504639434013,-9135.584720997624
25.281,1031976,7379.604577035325,9261.712602683354,-13913.480434015706,-5104.282600840219,2060.7085343124913,-8405.967778979326,1984.7213130562134,6736.983786747871
25.2815,1031977,14262.866087898423,19172.437937566378,-27343.750473358472,-17299.269317343438,-2597.7485631735562,-11025.49319931182,3375.102327655406,21455.855200067082
25.282,1031978,16056.299337992183,24316.50972045931,-29667.31246543598,-26871.142552295216,-4760.752240545549,-13471.658494790343,3972.740040287943,30425.316654327635
25.2825,1031979,11586.271215731496,21307.94356008803,-24482.19683274898,-27324.04387114745,-1745.1296519445095,-14741.891810661364,2156.335213704562,33242.712176978224
25.283,1031980,2498.8188338768814,11328.94604769367,-17691.501869651085,-17339.829639510765,3018.556523391864,-11910.373924847521,-720.4893246768479,30815.873353723797
25.2835,1031981,-5878.148684072428,-370.26458108316183,-10261.091953246127,-2339.969227451229,5409.03734281467,-6146.719234719509,-3468.1165778049035,23055.272915562695
25.284,1031982,-6905.073114715802,-7946.850810578763,-514.4852410402686,9989.451520650277,5873.607027571412,-2569.5824284759124,-7357.141164510773,9430.074211099827
25.2845,1031983,163.30083705988727,-10010.230538105092,10995.55527808877,15552.71868010627,6606.38230807873,-2438.241314141982,-13093.929042767053,-7775.5562083195455
25.285,1031984,7479.637081721317,-10665.262985881738,21586.780552251825,15220.764090244986,6630.202807396221,-603.48595740991,-17721.955050617642,-21926.680537705026
25.2855,1031985,6890.713900046168,-13803.398053311015,28738.713470753122,12005.751485262706,3502.795353703492,6680.893581988297,-17454.460372235782,-26561.009366206974
25.286,1031986,-592.6598150328573,-17493.59135243241,30460.005542215273,8504.319699906613,-1745.504002366557,15604.899445291157,-12749.438110683306,-21988.03140689789
25.2865,1031987,-6890.820582443852,-16510.51589259038,25684.095479346546,6283.579898694199,-5161.9338328886515,19369.934238613732,-7969.983046982248,-14804.35626174933
25.287,1031988,-7123.800488867197,-9737.035223504907,16022.43849069325,5631.037518643294,-5067.981092003138,15971.803486804773,-5816.069156054273,-9880.393535711815
25.2875,1031989,-4308.7981557354,-2080.1815329837627,5688.1240909166045,5493.823444852762,-3780.576474195057,9029.55339630918,-4374.851359240618,-5667.093409923722
25.288,1031990,-3980.7526886324304,1442.6317415356316,-1612.4791330582702,4701.825091714836,-3921.9198460098023,3211.2163973861316,-968.1105875530648,1127.589024616971
25.2885,1031991,-7264.2550077295655,965.3179726158405,-5232.83289198666,3292.504963065903,-5354.876745080204,1093.9645637140338,2979.885887649243,9520.291257751409
25.289,1031992,-10405.468255660213,-32.85668569302561,-6937.9926520897925,1826.517874924295,-6169.746492878004,2699.3200499738123,3490.1403801331107,15530.085781289818
25.2895,1031993,-9383.387830973468,327.4240761242927,-8654.34242217322,-206.5731975919134,-4693.471510787234,5464.6783355697935,-216.46515082589713,17362.137700657644
25.29,1031994,-3802.574358436743,1076.8120232501597,-11237.719372108555,-3852.1287114654797,-233.2558870518444,5511.925546961524,-4160.382601431266,16697.323360282204
25.2905,1031995,3008.3399595028304,982.8560767193994,-14611.910567541712,-8494.004297494295,6176.236408451352,1512.9277495792876,-3901.428609682461,15326.983280465596
25.291,1031996,7204.253747766294,512.0643584451846,-17961.128612586137,-11998.531422984852,11496.887792419066,-3114.639459187858,1561.083139693681,12300.010456434622
25.2915,1031997,8075.140334790911,1182.3902949631574,-19815.88211072945,-13569.204183219534,13036.124452038906,-4283.9232511129685,9814.216078929461,5561.1383843395115
25.292,1031998,7976.141427543143,3492.6275633279947,-19302.959957162555,-14150.91910587093,11331.485620998714,-2617.0115309666835,16880.019191300962,-3609.3832091706536
25.2925,1031999,7855.013090169028,5474.602304067327,-17571.088964535324,-13159.675400296675,9292.451949477125,-1611.6265441359974,19486.010976656697,-9765.687411402176
25.293,1032000,5005.473408308881,4463.301269652385,-16633.346837030338,-8400.680720871935,8751.661723096206,-1758.6550568409384,17482.2441266057,-8909.997912919958
25.2935,1032001,-1390.2850923793794,1848.0887063097034,-17231.233782491316,-1588.7088231552825,9270.265396166566,-1231.4289625910606,13583.405347953803,-3260.1027898130305
25.294,1032002,-4817.970148278455,3925.709684707793,-19450.51970297596,160.15225465009826,9795.764353826185,-1770.8870536667673,9509.202197453522,2648.548414283565
25.2945,1032003,1378.525000466112,13667.404834067564,-23412.851884678028,-6900.971930521739,9842.443359106375,-7371.419486982597,4199.907764262005,8596.962344280311
25.295,1032004,10972.471325683016,22547.285312476062,-26459.352056429798,-15206.138495315601,9166.018452726777,-15477.852697874663,-2285.3178834258833,16742.88604216008
25.2955,1032005,8173.12921615,17255.931335441546,-22649.63601069666,-12426.238861771742,7638.630496027836,-16475.219795648256,-6143.5007645543465,24626.90438505164
25.296,1032006,-11469.863800051524,-2993.7706813969417,-9397.404708363087,3729.7271636892956,5733.15946670533,-6448.146124581446,-4916.131351425229,25762.430035423597
25.2965,1032007,-31447.219879840457,-22061.097278379046,7999.823738017041,21935.911137664327,4267.798608863126,5210.048984413556,-2811.5366091052233,16906.271298366686
25.297,1032008,-32575.058858521916,-24416.97939997956,22575.11376270491,29843.65503057508,3204.535555327534,7107.6595636095,-6242.496799013579,503.5711452980304
25.2975,1032009,-15081.221906800321,-12293.957703570408,32869.0772152877,26321.320559574113,1453.180275406994,585.2475402019318,-15188.74919772119,-18664.89678237881
25.298,1032010,5465.534402121624,147.63596476495695,38430.789888798594,19243.72055394881,-1179.0617988509712,-4410.7465383158615,-23200.261308720816,-34497.61116374633
25.2985,1032011,19704.043876001593,5600.53193176992,32235.379894679176,14885.619063690516,-2632.97089124335,-5748.979884326056,-25480.221948945647,-38563.40204162617
25.299,1032012,31288.53459622396,9093.80526855376,7538.660798151977,12726.722649072035,-1150.5810735898124,-11853.22447813274,-23212.433786238806,-24431.48397404037
25.2995,1032013,42114.625043665015,15866.107331550036,-26304.302969340606,8699.082197342752,1104.6384069325923,-26016.839028672286,-19599.119884072927,4135.808902595416
25.3,1032014,42245.91516389474,21412.628090511622,-44397.00867125572,641.3264577816335,-217.54457107506096,-36652.249437533326,-15279.808328624378,32246.74129630049
25.3005,1032015,22011.8740041354,16827.68660196064,-29452.62846575323,-8913.51307389683,-5691.203112246461,-29665.636878163445,-9834.639363184062,44718.060287147964
25.301,1032016,-11198.638651230627,560.0715865938037,9463.280703295106,-14146.165563994502,-10917.909248044758,-6469.155031102091,-5306.876614481604,38015.3928189647
25.3015,1032017,-36365.030623095234,-18415.05805749708,46057.22289715416,-10991.585781900912,-12486.625686885485,16514.01387300024,-4606.317721484507,20293.381100708822
25.302,1032018,-38583.0915495075,-28471.88098324254,61004.16249150879,-1427.4374639065645,-11775.99456908601,24788.36670713835,-6965.2282837253615,1431.103650820839
25.3025,1032019,-21228.29494714587,-24970.930550710655,52849.73565947164,7958.64463773122,-10784.26503819765,18083.5914626259,-8113.631414568561,-13794.84980920604
25.303,1032020,-400.00102541093656,-12975.640277093684,30780.58158157464,11626.754220466952,-7777.076775884685,7626.13301573167,-5087.97828749389,-23792.772451890018
25.3035,1032021,8265.882290412446,-2200.320196172921,6120.3251426643255,8761.815347206932,-744.5380290960311,5202.2224623652,1238.2041480174594,-26643.591165397404
25.304,1032022,-468.52368764052517,757.3192317485482,-9929.353427818613,2425.3299241944005,7102.810538238275,13821.640505259751,7903.130507575621,-21612.353591557476
25.3045,1032023,-18503.123163083685,-3314.5964535070925,-9739.382654388675,-3208.2316350227557,9420.863908354506,25989.704564359516,12085.268965093153,-12730.50353180495
25.305,1032024,-30646.430988124008,-8711.740428410543,5031.740536052937,-5064.116542431662,3868.333321380822,31299.9737080994,12117.309554195373,-7895.06916076233
25.3055,1032025,-27549.70097873913,-11078.7250364801,24299.788337758357,-2626.0667060983615,-5486.477248683093,26621.945218487686,8343.441007676014,-12524.204593921339
25.306,1032026,-13543.642199113776,-10608.66818896132,37897.72271222488,1669.9442187170462,-12561.079552259564,17755.85856747316,3410.33824519466,-24020.473803275076
25.3065,1032027,-592.884385618414,-9480.89486561191,41741.10921568527,4167.633478185871,-14234.199726636156,11557.341499415681,822.4851840867123,-33980.5903995071
25.307,1032028,4151.458335519172,-8174.860121623646,36960.422563288776,3049.043699633752,-11353.257925739828,9402.993590626647,2422.4454016360905,-36458.245543340956
25.3075,1032029,2894.5227417147507,-5636.115552269975,26523.609213378273,-380.20859193847355,-6657.650957236058,8657.44315002627,6818.79567784455,-32220.395681519316
25.308,1032030,1270.4630391442665,-2007.5731864369423,13621.594560959109,-3550.26151649714,-2491.4146235596086,7098.693354558285,10553.895957392642,-24495.39758556061
25.3085,1032031,1507.1014496275734,555.358406136261,1219.6895149347888,-5146.403034610468,24.459906527508565,4357.907137133097,11535.76163396655,-14053.87501371531
25.309,1032032,1912.3115287984265,44.15476026698798,-8477.523346605223,-5610.783424162365,592.980607392451,1282.5681362796672,10948.101967087516,-691.8102290574606
25.3095,1032033,751.2429616569775,-3066.0400031063955,-14249.687137539884,-5984.320475137962,-714.4984866196552,-522.5928328145735,11008.565132613068,12777.330840948423
25.31,1032034,-926.4208519449462,-5737.9074080981,-15898.93566958061,-6800.803177376898,-3311.7998283401403,151.2845711405539,11842.655224624701,20681.927139575433
25.3105,1032035,-295.4918261402554,-4658.502175151603,-14907.19573761682,-7755.9660004696725,-5820.57321493431,2256.9358065844995,11857.687537696815,19323.105610031347
25.311,1032036,3532.502849326421,668.1462452813188,-14483.627136228264,-7993.6073645405,-6640.350813506223,2970.0627233726605,10154.782330256148,11792.09116603844
25.3115,1032037,7271.2915105798265,6810.41722249812,-16986.55947764928,-6746.171593647781,-5271.646722070047,1199.7833493008857,7166.971938719629,6555.913772268646
25.312,1032038,6640.473199864726,9528.401664115536,-21159.132951663334,-4242.364334388329,-2766.365629674521,-814.4933427518044,3794.6147201172535,9018.866674380475
25.3125,1032039,2775.1415472648514,8837.571389077762,-24211.063217133305,-2448.44255093402,-535.3119117932874,-1236.3071600827825,872.719287912525,15945.692615688247
25.313,1032040,2915.518248914548,9497.370563214756,-26515.26376746036,-4181.420489985921,1024.474109402945,-2307.8630027128565,-1574.7918747001968,21141.976213327074
25.3135,1032041,11069.63231483606,14585.099607489989,-30346.55202820006,-9992.56446736184,2802.740002319253,-6975.42360250829,-4816.306811558588,23673.374984983468
25.314,1032042,19616.98732149502,19783.336315977598,-33448.36065908154,-15917.037274470436,6181.335353456536,-12609.105189301008,-9156.686261886854,25549.53039381068
25.3145,1032043,16404.718442728703,17520.673699517687,-29658.008424236585,-16142.32094318694,11295.882664066412,-12815.283718279738,-11303.27238187407,24697.610661264527
25.315,1032044,1456.5629707446096,7649.977869368595,-18762.065968823954,-8968.303090819165,15848.826898847983,-7034.676451283209,-7488.403248181799,17298.081020146943
25.3155,1032045,-10001.037729573098,155.6057957633202,-9909.800538009691,901.8507793632598,16903.166651440682,-3744.0535261983896,83.21459852012777,5611.053968693785
25.316,1032046,-5300.8473680834995,3622.6529545798985,-10305.00158827755,7033.101240594995,13910.450048110977,-10171.957271322919,3981.910704827542,-2770.3087204294497
25.3165,1032047,9769.972204124339,13382.626289110618,-14763.754314370392,7559.390889061206,8553.108051249268,-21531.145528159068,490.1765097674288,-3460.3741007833924
25.317,1032048,18051.151207489296,16148.388553019526,-12110.379864966282,5880.660405085809,2367.0793830745984,-25348.555303285004,-5690.055944334101,701.7115639161539
25.3175,1032049,11003.627643134067,5955.497553519142,691.6655559264491,5702.799987495488,-3546.358688766042,-15967.63375823576,-7948.016307774564,4108.418014701219
25.318,1032050,-3871.786231159801,-9422.277419231525,16210.54140778327,6961.446856224566,-7642.420666514295,-360.44609319212395,-6222.016359064892,4346.958505154798
25.3185,1032051,-14327.774055783164,-18502.47020290225,26491.702049954438,7209.256183779886,-9057.569938593162,10878.142896866051,-5700.743956475491,3009.457023153682
25.319,1032052,-15924.5437592876,-17747.470031017932,29266.013343709987,5784.245584786393,-8690.709867130741,13676.914719587578,-8422.229177696807,2057.7791870490983
25.3195,1032053,-11560.73544804453,-11438.68996050162,24434.688746226482,4859.75102345075,-7440.235161413915,9881.849643748883,-10362.49932772701,1625.8704842609695
25.32,1032054,-4077.1315070408436,-4288.375052583986,11354.578386865884,6122.877978351891,-4586.357515970965,1666.300570772346,-7724.968583634958,1533.0757232406395
